ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Organometal halide perovskites are inexpensive materials with desirable characteristics of color-tunable and narrow-band emissions for lighting and display technology, but they suffer from low photoluminescence quantum yields at low excitation fluencies. Here we developed a ligand-assisted reprecipitation strategy to luminescent and color-tunable colloidal CH3NH3PbX3 (X = Br, I, Cl) quantum dots with absolute quantum yield up to 70% at room temperature and low excitation fluencies. To illustrate the photoluminescence enhancements in these quantum dots, we conducted comprehensive composition and surface characterizations and determined the time- and temperature-dependent photoluminescence spectra. Comparisons between small-sized CH3NH3PbBr3 quantum dots (average diameter 3.3 nm) and corresponding micrometer-sized bulk particles (2-8 mu m) suggest that the intense increased photoluminescence quantum yield originates from the increase of exciton binding energy due to size reduction as well as proper chemical passivations of the Br-rich surface. We further demonstrated wide-color gamut white-light-emitting diodes using green emissive CH3NH3PbBr3 quantum dots and red emissive K2SiF6:Mn4+ as color converters, providing enhanced color quality for display technology. Moreover, colloidal CH3NH3PbBX3 quantum dots are expected to exhibit interesting nanoscale excitonic properties and also have other potential applications in lasers, electroluminescence devices, and optical sensors.",yes,no,no,no,yes,no,yes,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes
2,"Proteomics is critically dependent on optimal sample preparation. Particularly, the interface between protein digestion and mass spectrometric analysis has a large influence on the overall quality and sensitivity of the analysis. We here describe a novel procedure in which a very small disk of beads embedded in a Teflon meshwork is placed as a microcolumn into pipet tips. Termed Stage, for Slop And Go Extraction, the procedure has been implemented with commercially available material (C18 Empore Disks (3M, Minneapolis, MN)) as frit and separation material. The disk is introduced in a simple and fast process yielding a convenient and completely reliable procedure for the production of self-packed microcolumns in pipet tips. It is held in place free of obstacles solely by the narrowing tip, ensuring optimized loading and elution of analytes. Five disks are conveniently placed in 1 min, adding <0.1 cent in material costs to the price of each tip. The system allows fast loading with low backpressure (> 300 muL/min for the packed column using manual force) while eliminating the possibility of blocking. The loading capacity of C(18)-StageTips (column bed: 0.4 mm diameter, 0.5 mm length) is 2-4 mug of protein digest, which can be increased by using larger diameter or stacked disks. Five femtomole of tryptic BSA digest could be recovered quantitatively. We have found that the Stage system is well-suited as a universal sample preparation system for proteomics.",yes,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes
3,"Three of the most frequent antitubercular agents employed against Mycobacterium tuberculosis are: Rifampicin, Isoniazid and Pyrazinamide. It has been proven that the use of these antitubercular agents together, shortens the treatment period from 12-18 months to 6 months [1]. In this work we use a new Density Functional Theory chemistry model called CHIH-DFT (Chihuahua-Heterocycles-Density Functional Theory) that reflects the mixture of Hartree Fock exchange and DFT exchange, according to a mixing parameter based on empirical rules suited for heterocyclic systems. This new chemistry model was used to calculate the molecular structure of these antitubercular compounds, as well as their infrared, UV spectra, chemical reactivity and electronic properties. The UV and infrared spectra were obtained by experimental techniques. The calculated molecular structure, UV and IR spectra values from CHIH-DFT were compared with experimentally obtained values and theoretical studies. These results are in good agreement with experimental and theoretical studies. We also predicted using the relative electrophilicity and relative nucleophilicity concepts as defined by Roy et al. [2] the chemical active sites for the three antitubercular compounds as well as their electronegativity, ionization potential, electron affinity, hardness, dipole moment, E-HOMO-E-LUMO gap energy, etc.",yes,no,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes
4,"Many biologically interesting phenomena occur on a time scale that is too long to be studied by atomistic simulations. These phenomena include the dynamics of large proteins and self-assembly of biological materials. Coarse-grained (CG) molecular modeling allows computer simulations to be run on length and time scales that are 2-3 orders of magnitude larger compared to atomistic simulations, providing a bridge between the atomistic and the mesoscopic scale. We developed a new CG model for proteins as an extension of the MARTINI force field. Here, we validate the model for its use in peptide-bilayer systems. In order to validate the model, we calculated the potential of mean force for each amino acid as a function of its distance from the center of a dioleoylphosphatidylcholine (DOPC) lipid bilayer. We then compared amino acid association constants, the partitioning of a series of model pentapeptides, the partitioning and orientation,of WALP23 in DOPC lipid bilayers and a series of KALP peptides in dimyristoylphosphatidylcholine and dipalmitoylphosphatidylcholine (DPPC) bilayers. A comparison with results obtained from atomistic models shows good agreement in all of the tests performed. We also performed a systematic investigation of the partitioning of five series of polyalanine-leucine peptides (with different lengths and compositions) in DPPC bilayers. As expected, the fraction of peptides partitioned at the interface increased with decreasing peptide length and decreasing leucine content, demonstrating that the CG model is capable of discriminating partitioning behavior arising from subtle differences in the amino acid composition. Finally, we simulated the concentration-dependent formation of transmembrane pores by magainin, an antimicrobial peptide. In line with atomistic simulation studies, disordered toroidal pores are formed. In conclusion, the model is computationally efficient and effectively reproduces peptide-lipid interactions and the partitioning of amino acids and peptides in lipid bilayers.",yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,
5,"Never-dried and once-dried hardwood celluloses were oxidized by a 2,2,6,6-tetramethylpiperidine-l-oxyl radical (TEMPO)-mediated system, and highly crystalline and individualized cellulose nanofibers, dispersed in water, were prepared by mechanical treatment of the oxidized cellulose/water slurries. When carboxylate contents formed from the primary hydroxyl groups of the celluloses reached approximately 1.5 mmol/g, the oxidized cellulose/water slurries were mostly converted to transparent and highly viscous dispersions by mechanical treatment. Transmission electron microscopic observation showed that the dispersions consisted of individualized cellulose nanofibers 3-4 nm in width and a few microns in length. No intrinsic differences between never-dried and once-dried celluloses were found for preparing the dispersion, as long as carboxylate contents in the TEMPO-oxidized celluloses reached approximately 1.5 mmol/g. Changes in viscosity of the dispersions during the mechanical treatment corresponded with those in the dispersed states of the cellulose nanofibers in water.",no,happy,happy,no,no,happy,happy,happy,happy,no,yes,yes,no,no,no,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,happy,happy,no,no,yes,yes,happy
6,"Method validation is one of the measures universally recognized as a necessary part of a comprehensive system of quality assurance in analytical chemistry. In the past, ISO, IUPAC, and AOAC International have cooperated to produce a-reed protocols or guidelines on the ""Design, conduct and interpretation of method performance studies"" [1], on the ""Proficiency testing of (chemical) analytical laboratories"" [2], on ""Internal quality control in analytical chemistry laboratories"" [3], and on ""The use of recovery information in analytical measurement"" [4]. The Working Group that produced these protocols/guidelines has now been mandated by IUPAC to prepare guidelines on the single-laboratory validation of methods of analysis. These guidelines provide minimum recommendations on procedures that should be employed to ensure adequate validation of analytical methods. A draft of the guidelines has been discussed at an International Symposium on the Harmonization of Quality Assurance Systems in Chemical Laboratory, the proceedings from which have been published by the UK Royal Society of Chemistry.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"A key tenet of bone tissue engineering is the development of scaffold materials that can stimulate stem cell differentiation in the absence of chemical treatment to become osteoblasts without compromising material properties. At present, conventional implant materials fail owing to encapsulation by soft tissue, rather than direct bone bonding. Here, we demonstrate the use of nanoscale disorder to stimulate human mesenchymal stem cells ( MSCs) to produce bone mineral in vitro, in the absence of osteogenic supplements. This approach has similar efficiency to that of cells cultured with osteogenic media. In addition, the current studies show that topographically treated MSCs have a distinct differentiation profile compared with those treated with osteogenic media, which has implications for cell therapies.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"Graphene has been used to explore the fascinating electronic properties of ideal two-dimensional carbon, and shows great promise for quantum device architectures. The primary method for isolating graphene, micromechanical cleavage of graphite, is difficult to scale up for applications. Epitaxial growth is an attractive alternative, but achieving large graphene domains with uniform thickness remains a challenge, and substrate bonding may strongly affect the electronic properties of epitaxial graphene layers. Here, we show that epitaxy on Ru(0001) produces arrays of macroscopic single-crystalline graphene domains in a controlled, layer-by-layer fashion. Whereas the first graphene layer indeed interacts strongly with the metal substrate, the second layer is almost completely detached, shows weak electronic coupling to the metal, and hence retains the inherent electronic structure of graphene. Our findings demonstrate a route towards rational graphene synthesis on transition-metal templates for applications in electronics, sensing or catalysis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,"Medium basis sets based upon contractions of Gaussian primitives are developed for the third-row elements Ga through Kr. The basis functions generalize the 6-31G and 6-31G* sets commonly used for atoms up to Ar. A reexamination of the 6-31G* basis set for K and Ca developed earlier leads to the inclusion of 3d orbitals into the valence space for these atoms. Now the 6-31G basis for the whole third-row K through Kr has six primitive Gaussians for 1s, 2s, 2p, 3s, and 3p orbitals, and a split-valence pair of three and one primitives for valence orbitals, which are 4s, 4p, and 3d. The nature of the polarization functions for third-row atoms is reexamined as well. The polarization functions for K, Ca, and Ga through Kr are single set of Cartesian d-type primitives. The polarization functions for transition metals are defined to be a single 7f set of uncontracted primitives. Comparison with experimental data shows good agreement with bond lengths and angles for representative vapor-phase metal complexes. (C) 2001 John Wiley & Sons, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
